plot,date,plot.id,tree.id,live.dead,j.gal,exit.hole,dbh,scorch.height,bole.scorch,cl.deep.char,prt.deep.char,killed.by,canopy.str,cone.op.cl,cone.ct,snag.cwd,decay,fall prior to fire,prefire.cwd,time.fall,stand.pre.mpb,stand.post.mpb,stand.post.fire,length,full.length,collected as CWD,basalarea,deletebcDECAY,missing data,doublelist,deleteb/c multiple pieces related to single stems,,
59,08/10/2016,TL0810L1,SEB,D,O,NB,11.0,NA,10,2,10,OPF,partial,open,65,cwd,2,Y,Y,prefire,,N,N,,10,X,,,,$,,,
59,08/10/2016,TL0810L1,SEC,D,O,NB,12.5,NA,5,2,5,OPF,none,open,20,cwd,2,Y,Y,prefire,,N,N,,10,X,,,,$,,,
59,08/10/2016,TL0810L1,SED,D,N,NB,8.0,NA,15,2,15,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,,5,X,,,,$,,,
59,08/10/2016,TL0810L1,SW3,D,Y,Y,15.0,NA,85,3,85,MPB,partial,open,11,cwd,2,Y,Y,prefire,,N,N,,12,X,,,,$,,,
59,08/10/2016,TL0810L1,SW4,D,O,Y,9.0,NA,2,2,2,OPF,partial,open,7,cwd,2,Y,Y,prefire,,N,N,,8,X,,,,$,,,
59,08/10/2016,TL0810L1,SW5,D,Y,Y,12.0,NA,3,2,3,MPB,partial,open,20,cwd,2,Y,Y,prefire,,N,N,,8,X,,,,$,,,
60,08/10/2016,TL0810M1,NE4,D,O,Y,9.5,4.5,10,2,8,OPF,none,partial,1,cwd,2,Y,Y,prefire,,N,N,8+,,X,,,,$,,,
60,08/10/2016,TL0810M1,NE5,D,Y,Y,23.5,3.5,30,2,25,MPB,full,closed,190,cwd,2,Y,Y,prefire,,N,N,1.5+,,X,,,,$,,,
60,08/10/2016,TL0810M1,NW3,D,Y,NB,11.5,NA,90,3,90,MPB,partial,none,0,cwd,2,Y,Y,prefire,,N,N,,12,X,,,,$,,,
60,08/10/2016,TL0810M1,SE4,D,NC,NB,16.0,NA,100,3,90,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,2.5,,X,,,,$,,,
60,08/10/2016,TL0810M1,SE5,D,O,NB,11.5,NA,100,3,100,OPF,none,none,0,cwd,1,Y,Y,prefire,,N,N,3+,,X,,,,$,,,
60,08/10/2016,TL0810M1,SW4,D,Y,Y,14.0,NA,45,2,45,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,12,X,,,,$,,,
60,08/10/2016,TL0810M1,SW5,D,O,NB,9.5,NA,95,3,95,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,,7,X,,,,$,,,
60,08/10/2016,TL0810M1,SW7,D,NC,NB,9.5,NA,99,3,99,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,,6,X,,,,$,,,
61,08/11/2016,TL0811L1,NW1,D,Y,NB,17.0,NA,97,3,97,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,11,X,,,,$,,,
61,08/11/2016,TL0811L1,NW2,D,Y,NB,19.5,NA,97,3,97,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,13,X,,,,$,,,
62,08/11/2016,TL0811M1,NEB,D,Y,NB,12.0,NA,100,3,100,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,14,X,,,,$,,,
62,08/11/2016,TL0811M1,SE4,D,NC,NB,11.0,NA,100,3,100,OPF,none,none,0,cwd,1,Y,Y,prefire,,N,N,2,,X,,,,$,,,
62,08/11/2016,TL0811M1,SW7,D,O,NB,10.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,,6,X,,,,$,,,
63,08/11/2016,TL0811H1,NW4,D,NC,NB,17.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,,14,X,,,,$,,,
63,08/11/2016,TL0811H1,SE3,D,NC,NB,18.0,NA,100,3,100,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,.5+,,X,,,,$,,,
63,08/11/2016,TL0811H1,SW3,D,NC,NB,19.0,NA,99,3,99,OPF,none,none,0,cwd,2,Y,Y,prefire,,N,N,,12,X,,,,$,,,
63,08/11/2016,TL0811H1,SW4,D,Y,NB,21.0,NA,99,3,99,MPB,none,none,0,cwd,2,Y,Y,prefire,,N,N,,12,X,,,,$,,,
27,07/13/2016,EF0713M1,SE1,D,O,Y,14.0,4,7,2,,OPF,none,none,0,cwd,,,N,,,,,,,,,,,,,,
53,08/07/2016,TL0807M1,NE1,D,N,N,8.0,3.5,97,3,,OPF,none,none,0,cwd,,,N,,,,,,,,,,,,,,
53,08/07/2016,TL0807M1,NEA,D,Y,NB,18.0,NA,85,3,,MPB,none,none,0,cwd,,,N,,,,,,,,,,,,,,
14,07/06/2016,CEC0706L3,NE2,L,LIVE,LIVE,12.5,0.1,1,1,,LIVE,full,both,60,live,,,N,,,,,,,,,,,,,,
42,07/28/2016,BA0728L1,NE1,L,LIVE,LIVE,9.5,0,0,1,,LIVE,live,closed,5,live,,,N,,,,,,,,,,,,,,
42,07/28/2016,BA0728L1,NE5,L,LIVE,LIVE,11.5,0.1,0.5,1,,LIVE,live,closed,60,live,,,N,,,,,,,,,,,,,,
42,07/28/2016,BA0728L1,NW11,L,LIVE,LIVE,14.0,0.1,0.5,1,,LIVE,live,both,300,live,,,N,,,,,,,,,,,,,,
42,07/28/2016,BA0728L1,NW3,L,LIVE,LIVE,13.0,1.5,5,1,,LIVE,live,closed,200,live,,,N,,,,,,,,,,,,,,
42,07/28/2016,BA0728L1,NW4,L,LIVE,LIVE,11.5,0.5,2,1,,LIVE,live,closed,80,live,,,N,,,,,,,,,,,,,,
42,07/28/2016,BA0728L1,SE1,L,LIVE,LIVE,8.5,0,0,1,,LIVE,live,partial,12,live,,,N,,,,,,,,,,,,,,
42,07/28/2016,BA0728L1,SE3,L,LIVE,LIVE,14.0,0.1,3,1,,LIVE,live,closed,50,live,,,N,,,,,,,,,,,,,,
42,07/28/2016,BA0728L1,SE4,L,LIVE,LIVE,10.0,0.1,0.5,1,,LIVE,live,closed,15,live,,,N,,,,,,,,,,,,,,
42,07/28/2016,BA0728L1,SW1,L,LIVE,LIVE,12.0,1,5,2,,LIVE,live,closed,100,live,,,N,,,,,,,,,,,,,,
42,07/28/2016,BA0728L1,SW2,L,LIVE,LIVE,9.0,0.5,2,1,,LIVE,live,closed,100,live,,,N,,,,,,,,,,,,,,
48,07/31/2016,BA0731M1,NW1,L,LIVE,LIVE,16.0,1.5,5,2,,LIVE,live,closed,200,live,,,N,,,,,,,,,,,,,,
55,08/09/2016,TL0809L1,NE1,L,LIVE,LIVE,17.5,0.1,1,1,,LIVE,live,closed,45,live,,,N,,,,,,,,,,,,,,
55,08/09/2016,TL0809L1,NE2,L,LIVE,LIVE,12.0,0,0,1,,LIVE,live,closed,35,live,,,N,,,,,,,,,,,,,,
20,07/10/2016,EF0710M1,NE2,D,NC,N,13.5,16,100,3,100,OPF,none,none,0,snag,1,N,N,postfire,Y,Y,N,6+,,X,Y,,,,,,
35,07/20/2016,BA0720M1,SEA,D,Y,Y,24.0,4,40,2,40,MPB,partial,none,0,snag,2,N,N,postfire,Y,Y,N,10+,,X,,,,$,,,
1,06/29/2016,CEC0629M1,NW1,D,N,N,7.0,5,100,1,,FIRE,full,open,7,snag,,,N,,,,,,,,,,,,,,
1,06/29/2016,CEC0629M1,NW2,D,N,N,7.0,5,90,1,,FIRE,full,open,5,snag,,,N,,,,,,,,,,,,,,
1,06/29/2016,CEC0629M1,NW3,D,O,N,13.0,3.5,40,1,,FIRE,full,open,25,snag,,,N,,,,,,,,,,,,,,
1,06/29/2016,CEC0629M1,NW4,D,N,N,9.0,4.5,45,1,,FIRE,full,open,5,snag,,,N,,,,,,,,,,,,,,
1,06/29/2016,CEC0629M1,NW5,D,N,N,10.5,5,45,1,,FIRE,full,open,100,snag,,,N,,,,,,,,,,,,,,
1,06/29/2016,CEC0629M1,NW6,D,N,N,12.0,4.5,45,1,,FIRE,full,open,100,snag,,,N,,,,,,,,,,,,,,
1,06/29/2016,CEC0629M1,SW1,D,N,N,9.0,4.5,35,1,,FIRE,full,open,40,snag,,,N,,,,,,,,,,,,,,
2,06/30/2016,CEC0630H1,NE1,D,N,N,9.5,4,30,1,,FIRE,full,open,50,snag,,,N,,,,,,,,,,,,,,
2,06/30/2016,CEC0630H1,NW1,D,N,N,10.0,4,35,1,,FIRE,full,open,300,snag,,,N,,,,,,,,,,,,,,
2,06/30/2016,CEC0630H1,NW2,D,O,Y,15.0,2,15,1,,FIRE,full,open,300,snag,,,N,,,,,,,,,,,,,,
2,06/30/2016,CEC0630H1,NW3,D,O,Y,11.0,2,15,1,,FIRE,full,open,200,snag,,,N,,,,,,,,,,,,,,
2,06/30/2016,CEC0630H1,SE1,D,N,N,12.5,4,30,1,,FIRE,full,open,100,snag,,,N,,,,,,,,,,,,,,
2,06/30/2016,CEC0630H1,SE2,D,N,N,9.5,4,30,1,,FIRE,full,open,0,snag,,,N,,,,,,,,,,,,,,
2,06/30/2016,CEC0630H1,SE3,D,N,N,13.0,4,30,1,,FIRE,full,open,200,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NE1,D,Y,Y,12.5,1,10,2,,MPB,partial,none,0,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NE2,D,O,Y,11.5,0.5,5,1,,FIRE,full,both,400,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NE3,D,O,Y,11.5,1,10,2,,UNK,partial,closed,10,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NE4,D,O,Y,16.5,0.5,3,1,,FIRE,full,both,500,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NE5,D,Y,Y,17.5,1,5,2,,MPB,partial,none,0,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NE6,D,N,N,7.0,0.5,3,2,,OPF,partial,none,0,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NE7,D,O,Y,13.0,1,5,2,,OPF,partial,open,10,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NE8,D,O,Y,10.0,0.5,1,1,,FIRE,full,open,30,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW1,D,O,Y,8.5,0.5,5,2,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW10,D,O,Y,12.0,0.5,2,1,,FIRE,full,closed,30,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW11,D,O,N,10.0,0.5,5,2,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW12,D,Y,Y,18.0,0.5,2,2,,MPB,partial,closed,150,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW2,D,O,Y,10.0,0.5,5,1,,FIRE,full,open,10,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW4,D,N,N,8.5,0.5,1,1,,FIRE,partial,closed,20,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW5,D,O,Y,11.0,0.1,0.5,1,,FIRE,partial,open,150,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW6,D,N,N,11.0,0.5,5,1,,FIRE,partial,open,20,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW7,D,O,Y,15.0,0.5,3,1,,FIRE,full,open,100,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW8,D,O,N,9.0,0.5,4,2,,OPF,partial,both,50,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,NW9,D,N,N,8.0,0.5,5,2,,OPF,partial,none,0,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE1,D,O,Y,10.5,0.1,0.5,1,,FIRE,full,both,100,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE10,D,N,N,9.0,0.1,0.5,1,,OPF,partial,none,0,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE11,L,N,N,9.5,0.5,3,1,,LIVE,live,closed,50,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE12,D,O,Y,8.5,0.1,0.5,1,,FIRE,full,closed,100,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE2,D,N,N,8.5,0.1,0.5,1,,FIRE,full,closed,5,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE3,D,N,N,10.5,0.5,1,1,,FIRE,full,closed,30,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE4,D,O,Y,11.5,0.1,0.5,1,,FIRE,full,closed,50,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE5,D,Y,Y,11.5,1,3,2,,MPB,partial,closed,400,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE6,D,O,Y,10.0,0.1,0.5,1,,FIRE,full,closed,30,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE7,D,O,Y,11.5,0.5,3,2,,OPF,partial,none,0,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE8,D,O,Y,10.0,0.5,3,1,,FIRE,partial,none,0,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SE9,D,Y,Y,17.0,1,5,2,,MPB,partial,closed,400,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW1,D,Y,Y ,13.5,1,5,2,,MPB,partial,closed,200,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW10,L,LIVE,LIVE,11.0,0.5,2,1,,LIVE,live,closed,200,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW11,D,O,N,9.0,0.5,3,2,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW2,D,O,Y,7.0,0.5,2,1,,FIRE,full,open,15,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW3,D,O,Y,12.0,0.5,1,1,,FIRE,full,closed,200,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW4,D,O,N,7.0,0.5,3,1,,FIRE,full,both,50,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW5,L,LIVE,LIVE,14.0,0.5,2,1,,LIVE,live,closed,200,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW6,D,O,Y,10.0,0.5,2,1,,FIRE,full,both,100,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW7,D,O,Y,10.5,2,20,1,,FIRE,full,closed,50,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW8,D,Y,Y,12.5,1,7,1,,MPB,partial,open,5,snag,,,N,,,,,,,,,,,,,,
3,07/01/2016,CEC0701L1,SW9,D,O,N,8.0,0.5,3,2,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,NE1,D,N,NB,13.0,2.5,10,2,,OPF,partial,both,150,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,NE2,D,Y,Y,17.0,3.5,10,2,,MPB,partial,closed,30,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,NW1,D,Y,Y,21.5,4.5,30,2,,MPB,full,closed,400,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,NW2,D,Y,Y,17.0,4,20,2,,MPB,partial,closed,4,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,NW3,D,Y,Y,16.0,3,20,2,,MPB,partial,open,40,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,NW4,D,O,Y,15.0,3.5,25,2,,OPF,full,open,200,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,NW5,D,O,Y,12.0,3,25,2,,OPF,full,open,2,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,SE1,D,Y,Y,16.5,3,5,2,,MPB,partial,closed,10,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,SE2,D,Y,Y,13.5,0.1,1,2,,MPB,partial,both,200,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,SE3,D,Y,Y,15.5,0.1,1,2,,MPB,partial,both,50,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,SW1,D,Y,Y,17.0,2.5,10,2,,MPB,full,closed,100,snag,,,N,,,,,,,,,,,,,,
4,07/02/2016,CEC0702M1,SW2,D,Y,Y,23.0,0.5,5,2,,MPB,full,closed,100,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NE1,D,N,Y,13.0,14,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NE2,D,N,Y,10.0,8.5,100,1,,FIRE,partial,open,40,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NE3,D,N,N,13.5,9,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NE4,D,N,N,8.5,8.5,100,1,,FIRE,partial,open,20,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NE5,D,N,N,9.5,10,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NE6,D,N,N,9.0,11,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NE7,D,N,N,7.5,6.5,99,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NE8,D,N,N,13.0,11,99,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NW1,D,N,N,10.5,12,100,1,,FIRE,full,open,150,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NW2,D,N,N,11.0,12,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NW3,D,N,N,16.5,14,100,1,,FIRE,full,open,150,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NW4,D,N,N,12.0,14,100,1,,FIRE,full,open,200,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NW5,D,N,N,19.0,14,100,1,,FIRE,full,open,500,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,NW6,D,N,N,13.5,12,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,SE1,D,N,N,13.5,14,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,SE2,D,N,Y,8.5,12,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,SE3,D,N,N,11.0,13,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,SE4,D,N,N,12.0,12,100,1,,FIRE,partial,open,5,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,SE5,D,N,N,8.0,16,100,1,,FIRE,partial,open,20,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,SE6,D,N,N,12.0,16,100,1,,FIRE,partial,open,500,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,SW1,D,N,N,12.5,12,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,SW2,D,N,N,8.5,10,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,SW3,D,N,N,10.0,12,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
5,07/02/2016,CEC0702H1,SW4,D,N,N,12.0,12,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,NE1,D,Y,Y,14.5,1,2,2,,MPB,full,open,60,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,NE2,D,Y,Y,13.5,4.5,10,2,,MPB,full,open,50,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,NE3,D,O,Y,8.5,2,35,2,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,NE4,D,N,Y,8.0,3,65,2,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,NE5,D,N,N,7.5,2.5,65,2,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,NE6,D,N,Y,10.5,1.5,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,NW1,D,N,N,10.0,0,0,1,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,NW2,D,N,Y,11.5,2,50,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,NW3,D,Y,Y,14.5,0.5,5,2,,MPB,partial,closed,30,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,NW4,D,N,N,12.5,2,10,1,,FIRE,full,closed,80,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,SE1,D,O,Y,8.5,1,5,2,,OPF,full,open,50,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,SE2,D,O,Y,11.5,1.5,5,1,,FIRE,partial,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,SE3,D,N ,Y,8.5,1.5,7,2,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,SE4,D,Y,Y,13.5,2.5,5,2,,MPB,partial,both,,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,SE5,D,O,Y,12.5,0.1,1,1,,FIRE,full,open,,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,SE6,D,Y,Y,11.5,1.5,5,2,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,SW1,D,N,N,11.0,1,5,2,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,SW2,D,Y,Y,13.5,0,0,1,,MPB,partial,closed,10,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,SW3,D,N,N,17.5,2,10,1,,FIRE,full,closed,400,snag,,,N,,,,,,,,,,,,,,
6,07/03/2016,CEC0703M1,SW4,D,O,Y,15.0,1,100,2,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
7,07/05/2016,CEC0705H1,NE1,D,N,N,11.5,5,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
7,07/05/2016,CEC0705H1,NE2,D,Y,Y,23.5,11,100,3,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
7,07/05/2016,CEC0705H1,NW1,D,Y,Y,23.0,16,100,3,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
7,07/05/2016,CEC0705H1,NW2,D,Y,Y,26.0,16,100,3,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
7,07/05/2016,CEC0705H1,SE2,D,Y,Y,24.5,11,100,3,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
7,07/05/2016,CEC0705H1,SW1,D,Y,Y,26.0,16,100,3,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,NE1,D,Y,Y,16.0,12,100,3,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,NE2,D,Y,Y,11.5,14,100,3,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,NE3,D,O,Y,8.5,5.5,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,NE4,D,N,Y,10.0,10,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,NW1,D,Y,Y,21.0,16,100,3,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,NW2,D,Y,Y,14.0,15,100,3,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,NW3,D,N,N,12.0,12,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,NW4,D,N,Y,9.5,9,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,SE1,D,N,N,12.5,15,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,SW1,D,Y,Y,18.0,16,100,3,,MPB,none,none,0,snag,,,N,,,,,,,,,,,,,,
8,07/05/2016,CEC0705H2,SW2,D,N,N,12.0,12,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
9,07/05/2016,CEC0705H3,NE1,D,N,N,12.5,10,100,3,,OPF,none,none,0,snag,,,N,,,,,,,,,,,,,,
